"","logFC","logCPM","LR","PValue"
"WBGene00000071",0.350252277513915,3.04218320997294,0.498149453548322,0.480314366684244
"WBGene00000072",0.18463803902776,2.79281259063573,0.111995930636972,0.737883139613905
"WBGene00000073",-0.0833304861615263,3.69440458964603,0.0425702622439843,0.836536565718387
"WBGene00000074",0.0877284666571143,4.82894235875627,0.0881241982333343,0.76657553205394
"WBGene00000075",0.0704738811671144,4.46167335995979,0.0487587503572682,0.825237389584256
"WBGene00000079",0.141183982991563,6.72745094900752,0.317960457661286,0.572835920833057
"WBGene00000080",0.0691947318777758,6.43998632368851,0.103755638554702,0.747368437990297
"WBGene00000081",0.573145746264417,7.33718078988389,5.88019341167785,0.015312139605929
"WBGene00000082",-0.327858193622952,0.076814503194233,0.152486397584254,0.696170502110093
"WBGene00000083",-0.30387659813338,4.5089553470984,0.598183456900706,0.439271960108849
"WBGene00000084",0.296215895772999,3.77064507221615,0.513824152107926,0.473488079408086
"WBGene00000085",0.49271836134963,-1.14100817562296,0.197064761211123,0.65710059126637
"WBGene00000086",0.0947473818689637,3.08782050436269,0.0375792427519057,0.846290466727602
"WBGene00000088",0.445684077836493,4.05110768548292,1.46942952316039,0.225435723661272
"WBGene00000089",-0.055383534282079,2.06644207430451,0.00778691778009222,0.929683132941405
"WBGene00000090",0.100972756392068,6.9435199729792,0.169343386513276,0.680696021269915
"WBGene00000092",-0.148814349910195,4.58564990028715,0.223997212074273,0.636010976969948
"WBGene00000093",0.0457474086209948,4.56941726527441,0.0216990820970473,0.882890431296784
"WBGene00000094",0.0485164629209074,4.85366155459912,0.0224852257205299,0.880803476102626
"WBGene00000095",-0.193495972602726,4.04361739438066,0.275633230946143,0.599577741581424
"WBGene00000096",-1.25396707509567,-0.980763452447592,1.50489286464025,0.219920046905904
"WBGene00000097",-0.00161580396371981,5.3325396508146,4.02903628646811e-05,0.994935486483287
"WBGene00000098",-0.0420044054362627,7.82372357600356,0.0313552705363342,0.859450111010931
"WBGene00000099",-0.097225095588456,6.40835564814589,0.211867274146236,0.645307773938079
"WBGene00000100",-0.162757710996179,6.29979299431578,0.489843543967758,0.48399710419324
"WBGene00000101",0.0296071446278821,8.47634486187813,0.0127708383687377,0.910024106462612
"WBGene00000102",-0.00948838151974192,7.7292593311148,0.00159148880854332,0.96817805854556
"WBGene00000103",-0.177427167076753,3.01825876280945,0.122705410236781,0.726118577739569
"WBGene00000105",-0.332036303852199,5.61099294743568,1.04123550781256,0.307534299499823
"WBGene00000106",0.122701058797973,6.28900772303932,0.128371459874067,0.720126576813519
"WBGene00000107",0.0605953274208179,8.14443607948482,0.0603578600795984,0.805931219556378
"WBGene00000108",-3.64829544112508,-3.18979006772086,2.03747264440222,0.153464440689362
"WBGene00000109",0.110156328267911,6.78014547043693,0.262765154835009,0.608226789054599
"WBGene00000110",-0.0157239003228895,7.18987280799397,0.00458517137339243,0.94601338928111
"WBGene00000111",-0.0224021092053771,2.46087945486538,0.000975781722956981,0.975080129778716
"WBGene00000112",-0.17233911726095,6.10378307135126,0.399474542155795,0.527360749973566
"WBGene00000113",0.0461119491464946,5.23804931478932,0.0284025767735105,0.866165840792116
